,Compound Score,Date,Negative Sentiment,Neutral Sentiment,Order Position,Positive Sentiment,Source,Tweet
569,0.0,Thu Mar 08 20:59:05 +0000 2018,0.0,1.0,69,0.0,Al Jazeera News,Trump must make known 'deadly' changes to US drone policy: NGOs https://t.co/UUxOyWAdbu https://t.co/jEtK6k2Hj9
570,0.0,Thu Mar 08 20:45:14 +0000 2018,0.0,1.0,70,0.0,Al Jazeera News,Turkey: Military seizes control of Jandaris from Kurdish YPG https://t.co/g2KqZLDNzg https://t.co/AvlA1ab5tL
571,-0.1027,Thu Mar 08 20:30:25 +0000 2018,0.135,0.865,71,0.0,Al Jazeera News,France unveils steps to detect men-women pay gap https://t.co/1AxmO9I5y7 https://t.co/nmSRZCKNSq
572,0.0,Thu Mar 08 19:20:03 +0000 2018,0.0,1.0,72,0.0,Al Jazeera News,US to sell Qatar $197m in air force upgrades https://t.co/e6FNkgXwjf https://t.co/JFm7NsJTCr
573,0.0,Thu Mar 08 18:15:14 +0000 2018,0.0,1.0,73,0.0,Al Jazeera News,Women of Syria's Eastern Ghouta tell of life under siege #InternationalWomensDay https://t.co/CgcFbqulUu https://t.co/ZyUDMUt30j
574,-0.4404,Thu Mar 08 17:00:17 +0000 2018,0.326,0.514,74,0.16,Al Jazeera News,France threatens to respond if Syria chemical attack proven true https://t.co/fiWZ0URo0t https://t.co/bHXqs57G3V
575,-0.7501,Thu Mar 08 16:17:31 +0000 2018,0.415,0.585,75,0.0,Al Jazeera News,Sri Lanka: Muslims fear more attacks during Friday prayers https://t.co/IfvP7eWiQQ https://t.co/S6asRKRICF
576,-0.4404,Thu Mar 08 14:06:02 +0000 2018,0.228,0.671,76,0.101,Al Jazeera News,Exclusive: Trump fundraiser Elliott Broidy entangled in Ukraine criminal probe https://t.co/h6KniNKjKT https://t.co/DicPrYf6Ea
577,-0.7833,Thu Mar 08 13:35:49 +0000 2018,0.364,0.636,77,0.0,Al Jazeera News,"Italy's Senegalese community in disbelief as police claim recent killing not racially motivated.

https://t.co/cmWFAO9Bqc"
578,0.0,Thu Mar 08 13:17:18 +0000 2018,0.0,1.0,78,0.0,Al Jazeera News,"RT @AJEnglish: ⚡️ Women leaders around the world #InternationalWomensDay

https://t.co/Nfuyk7nl19"
579,-0.296,Thu Mar 08 12:42:30 +0000 2018,0.155,0.845,79,0.0,Al Jazeera News,India plan to stop crop burning 'not enough' to end pollution https://t.co/H9dqp962xU https://t.co/Jj2KEtN1hJ
580,0.1139,Thu Mar 08 12:05:13 +0000 2018,0.0,0.847,80,0.153,Al Jazeera News,"RT @AJEnglish: ⚡️ Stories you shouldn't miss - Thursday

https://t.co/7g8n7HLiiy"
581,-0.1531,Thu Mar 08 11:34:26 +0000 2018,0.154,0.714,81,0.132,Al Jazeera News,RT @AJEnglish: Rohingya women who fled the violence in Myanmar find rare moments of peace at this “widows camp”. #InternationalWomensDay ht…
582,-0.2263,Thu Mar 08 10:23:40 +0000 2018,0.174,0.826,82,0.0,Al Jazeera News,Girls unwanted: 'This is not a country for women' https://t.co/UvCWLakvqy https://t.co/vS0EMPafyQ
583,0.5423,Thu Mar 08 09:30:31 +0000 2018,0.0,0.774,83,0.226,Al Jazeera News,US Holocaust museum retracts award to Myanmar's Aung San Suu Kyi https://t.co/CCHlaJsQIf https://t.co/Yi97iik0WR
584,-0.7184,Thu Mar 08 09:09:31 +0000 2018,0.353,0.647,84,0.0,Al Jazeera News,Pakistan Taliban chief's son among 20 killed in 'US drone strike' https://t.co/QSWZR7HO9D https://t.co/Gp3YpKoXF9
585,-0.4727,Thu Mar 08 08:50:09 +0000 2018,0.297,0.51,85,0.193,Al Jazeera News,"""It's still so painful, it's like it happened yesterday.""
Relatives of MH370 crash victims cling to hope four years… https://t.co/gqe6EcKYxm"
586,-0.2023,Thu Mar 08 08:21:07 +0000 2018,0.167,0.833,86,0.0,Al Jazeera News,Eastern Ghouta aid convoy postponed amid heavy shelling https://t.co/eRDrddKhv4 https://t.co/dR5pOPNGMf
587,-0.5267,Thu Mar 08 07:57:58 +0000 2018,0.254,0.746,87,0.0,Al Jazeera News,Trump donor Elliott Broidy named in Ukraine criminal probe https://t.co/jOpSRMNPco https://t.co/xrcv0TT402
588,-0.6705,Thu Mar 08 06:49:52 +0000 2018,0.176,0.824,88,0.0,Al Jazeera News,An average of three rapes are reported in Nepal every day. Nobody knows how many are not reported. Two times? Five… https://t.co/b0z47PFCzY
589,-0.4767,Thu Mar 08 06:06:11 +0000 2018,0.193,0.807,89,0.0,Al Jazeera News,Birzeit student union president Omar Kiswani arrested on campus by Israeli forces https://t.co/7OT3n53Pcv https://t.co/FSRlG7nQP3
590,-0.4215,Thu Mar 08 05:38:27 +0000 2018,0.266,0.584,90,0.149,Al Jazeera News,Sri Lanka 'on the brink' amid fresh anti-Muslim violence https://t.co/xoY6twsiC0 https://t.co/uQamVouNmp
591,0.5859,Thu Mar 08 03:00:22 +0000 2018,0.0,0.648,91,0.352,Al Jazeera News,How Palestinian women led successful non-violent resistance https://t.co/Rii6DavQs7
592,-0.5267,Thu Mar 08 02:00:27 +0000 2018,0.328,0.672,92,0.0,Al Jazeera News,Syria army intensifies fight against rebels in Eastern Ghouta https://t.co/7kaRVNsvRc https://t.co/TKqUb8FXzQ
593,-0.3612,Thu Mar 08 01:00:44 +0000 2018,0.279,0.544,93,0.177,Al Jazeera News,Will Morocco's new law protect women from violence? https://t.co/l5PaK7N5gY https://t.co/k8UDACgbhj
594,-0.6908,Thu Mar 08 00:30:25 +0000 2018,0.343,0.657,94,0.0,Al Jazeera News,UK: Nerve agent behind Sergei Skripal murder attempt https://t.co/652pJQKDFv https://t.co/woSM6OdRuH
595,-0.5267,Thu Mar 08 00:00:13 +0000 2018,0.254,0.746,95,0.0,Al Jazeera News,Trump fundraiser Elliott Broidy entangled in Ukraine criminal probe https://t.co/1wHQAzTcew https://t.co/NHHkaCpTw0
596,-0.6249,Wed Mar 07 23:00:15 +0000 2018,0.313,0.687,96,0.0,Al Jazeera News,What is triggering communal violence in Sri Lanka? https://t.co/wct7SyoJAu https://t.co/bnrXuNs8cd
597,-0.8957,Wed Mar 07 22:00:28 +0000 2018,0.474,0.526,97,0.0,Al Jazeera News,Germany: Far-right 'terrorists' jailed for attacks against refugees and attempted murder of a leftist politician… https://t.co/jvqzzvAHVJ
598,0.0,Wed Mar 07 20:37:06 +0000 2018,0.0,1.0,98,0.0,Al Jazeera News,Demonstrators tell Saudi crown prince 'hands off Yemen' at a rally against his visit to the UK… https://t.co/23htq9xNvx
599,0.34,Wed Mar 07 20:00:30 +0000 2018,0.0,0.806,99,0.194,Al Jazeera News,US midterms begin with Democrats looking to make gains https://t.co/MOdjAvHbe1 https://t.co/On8Eml1pe6
